exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_ratio-of-steps,85,7.939747333526611,282.49578125,6400,6394,0.6230796547466443,0.04574390561195219,0.01340251758563808,music80_06_ratio-of-steps_85,2201.2685546875,0.00022847537184134126,1.0,0.00021232003928162158,1.0,0.00029449714929796755,1.0
music80_06_ratio-of-steps,86,7.935634613037109,283.021875,6400,6389,0.6270137831941694,0.04506290007206776,0.012793056380516372,music80_06_ratio-of-steps_86,2213.568359375,0.00017653920804150403,1.0,0.00016819321899674833,1.0,0.00020054506603628397,1.0
music80_06_ratio-of-steps,87,7.936059474945068,284.7121875,6400,6394,0.6319908065428305,0.04548312336904621,0.0128589236706833,music80_06_ratio-of-steps_87,2206.743896484375,0.00016411137767136097,1.0,0.0001603873970452696,1.0,0.00018864384037442505,1.0
music80_06_ratio-of-steps,88,7.916268825531006,286.2540625,6400,6394,0.6365694232315632,0.04311205109040392,0.011873750402761547,music80_06_ratio-of-steps_88,2244.78564453125,0.00014800307690165937,1.0,0.00014148895570542663,1.0,0.00014885792916174978,1.0
music80_06_ratio-of-steps,89,7.912633895874023,287.01703125,6400,6398,0.6398079890744702,0.04367630566507374,0.012011198898206446,music80_06_ratio-of-steps_89,2268.13427734375,0.0001311270461883396,1.0,0.00012743925617542118,1.0,0.00015273554890882224,1.0
music80_06_ratio-of-steps,90,7.896429061889648,287.99321875,32000,31954,0.6402742431864837,0.042675222125837804,0.011888955138580053,music80_06_ratio-of-steps_90,2212.913818359375,0.00012845441233366728,1.0,0.00018198264297097921,1.0,0.00014155643293634057,1.0
music80_06_ratio-of-steps,91,7.863784313201904,289.20078125,6400,6395,0.6416493995429821,0.042130165036146486,0.011634064219067194,music80_06_ratio-of-steps_91,2166.42431640625,0.00011912823538295925,1.0,0.00010964363173115999,1.0,0.00012005147436866537,1.0
music80_06_ratio-of-steps,92,7.8638410568237305,289.33171875,6400,6399,0.6417126886903068,0.04166228099486695,0.011413757325932061,music80_06_ratio-of-steps_92,2283.566162109375,0.00011651271779555827,1.0,0.00019577045168261975,1.0,0.0001681643188931048,1.0
music80_06_ratio-of-steps,93,7.847019195556641,289.27171875,6400,6396,0.6406624769709224,0.04173408986812561,0.011530811007266264,music80_06_ratio-of-steps_93,2181.5712890625,0.0001620343973627314,1.0,0.001412023906596005,1.0,0.0002975512470584363,1.0
music80_06_ratio-of-steps,94,7.815669059753418,290.9125,6400,6397,0.6415455360775993,0.04210781471153324,0.011570311249011884,music80_06_ratio-of-steps_94,2224.1630859375,0.0002382025559199974,1.0,0.00021547594224102795,1.0,0.00021470342471729964,1.0
music80_06_ratio-of-steps,95,7.803394794464111,290.65390625,6400,6398,0.6382194464974136,0.041611158307905655,0.011229331080466944,music80_06_ratio-of-steps_95,2198.27587890625,0.0003253156319260597,1.0,0.0002707784587983042,1.0,0.00022234363132156432,1.0
