exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_melodicity,100,7.824292182922363,126.73015625,32000,31900,0.13156650673602788,0.24786255916251224,0.16066860066605898,music80_04_melodicity_100,890.7855834960938,0.00016439720639027655,1.0,0.0002969854394905269,1.0
music80_04_melodicity,101,7.834622859954834,127.57390625,6400,6385,0.1314579717436361,0.24948021625116365,0.1617055277160297,music80_04_melodicity_101,913.375244140625,0.000274583522696048,1.0,0.00019083598454017192,1.0
music80_04_melodicity,102,7.815916538238525,129.35578125,6400,6388,0.13215016746228264,0.24895585140036786,0.163866499990968,music80_04_melodicity_102,915.1331787109375,0.00015612694551236928,1.0,0.00015847980102989823,1.0
music80_04_melodicity,103,7.815057754516602,129.509375,6400,6382,0.1327812609386166,0.25036425305884896,0.1634954201058638,music80_04_melodicity_103,935.8361206054688,0.00020415644394233823,1.0,0.00016242223500739783,1.0
music80_04_melodicity,104,7.812743663787842,130.30765625,6400,6388,0.132508130924017,0.2503202697620382,0.16581793078050544,music80_04_melodicity_104,935.9963989257812,0.00014860332885291427,1.0,0.0001493526651756838,1.0
music80_04_melodicity,105,7.8221940994262695,130.128125,6400,6383,0.1328643317273581,0.25278453579983495,0.16869791757749078,music80_04_melodicity_105,906.0198364257812,0.00015936647832859308,1.0,0.00017886095156427473,1.0
music80_04_melodicity,106,7.833134174346924,129.1453125,6400,6381,0.13308450458558702,0.25271636722598884,0.1692057927437832,music80_04_melodicity_106,959.0470581054688,0.000167120189871639,1.0,0.0001323651522397995,1.0
music80_04_melodicity,107,7.828421592712402,127.2775,6400,6388,0.13509471165086556,0.25394685122088556,0.17033839100148931,music80_04_melodicity_107,888.8861694335938,0.0005270370747894049,1.0,0.0005670706741511822,1.0
music80_04_melodicity,108,7.834466934204102,124.703125,6400,6375,0.13506951071931161,0.25432621574940595,0.171748475032537,music80_04_melodicity_108,948.822265625,0.0005652580875903368,1.0,0.0004526367411017418,1.0
music80_04_melodicity,109,7.858088970184326,122.66,6400,6379,0.13553901424789636,0.2554113538431125,0.17358667097366137,music80_04_melodicity_109,893.4306640625,0.00043308493332006037,1.0,0.00046082522021606565,1.0
music80_04_melodicity,110,7.877502918243408,117.44371875,32000,31867,0.13626593947515628,0.25677095737046385,0.17613626315847278,music80_04_melodicity_110,849.6878662109375,0.0003897340502589941,1.0,0.00038190610939636827,1.0
music80_04_melodicity,111,7.887521266937256,113.14890625,6400,6388,0.13478867721135004,0.25852546544742494,0.17851550966610166,music80_04_melodicity_111,855.0562744140625,0.0003662687086034566,1.0,0.0003622953954618424,1.0
music80_04_melodicity,112,7.909327983856201,110.56234375,6400,6379,0.13447833144207644,0.2626080453232858,0.1830468832360728,music80_04_melodicity_112,779.3223876953125,0.0003484561457298696,1.0,0.0003383181756362319,1.0
music80_04_melodicity,113,7.9381184577941895,105.91515625,6400,6376,0.1340565425444895,0.2662262393892185,0.18654829840926354,music80_04_melodicity_113,756.7302856445312,0.0003457448910921812,1.0,0.0003293951158411801,1.0
music80_04_melodicity,114,7.932343006134033,102.93515625,6400,6380,0.13212354617473895,0.269679690966866,0.19013004110322065,music80_04_melodicity_114,712.5438232421875,0.0003787897585425526,1.0,0.00032603659201413393,1.0
music80_04_melodicity,115,7.947845935821533,97.100625,6400,6371,0.13134779530657087,0.27060438370814355,0.1928934740169753,music80_04_melodicity_115,746.11376953125,0.00031360870343632996,1.0,0.00030756028718315065,1.0
music80_04_melodicity,116,7.9464287757873535,91.95640625,6400,6377,0.13316322551008833,0.2727614359453693,0.19463432587742113,music80_04_melodicity_116,750.5313720703125,0.00035119682434014976,1.0,0.0003157655009999871,1.0
music80_04_melodicity,117,7.9403791427612305,89.37703125,6400,6373,0.13293787647722233,0.27336592544342664,0.19505244534661345,music80_04_melodicity_117,687.713623046875,0.0003008168132510036,1.0,0.00029204587917774916,1.0
music80_04_melodicity,118,7.938879489898682,85.71375,6400,6366,0.13310904992000447,0.27727661532682574,0.20241932274970104,music80_04_melodicity_118,625.923828125,0.0002854508929885924,1.0,0.0004416904121171683,1.0
music80_04_melodicity,119,7.9264068603515625,84.34328125,6400,6352,0.13344543780478205,0.2772029315712664,0.2017329361078907,music80_04_melodicity_119,651.8079833984375,0.00027448561741039157,1.0,0.00027278836932964623,1.0
music80_04_melodicity,120,7.938199043273926,81.6909375,32000,31710,0.1316730770987601,0.2810865842170407,0.2065074251562854,music80_04_melodicity_120,627.619384765625,0.0002682371996343136,1.0,0.0002601954329293221,1.0
music80_04_melodicity,121,7.9295148849487305,80.77046875,6400,6364,0.13140446223775112,0.28266309835528447,0.20836632703115754,music80_04_melodicity_121,614.3572387695312,0.000255056016612798,1.0,0.0002497017558198422,1.0
music80_04_melodicity,122,7.937328338623047,79.86234375,6400,6368,0.13193407113148517,0.28438094676296244,0.21055513841459988,music80_04_melodicity_122,549.5346069335938,0.0002579351421445608,1.0,0.0002497718087397516,1.0
music80_04_melodicity,123,7.904842376708984,79.7709375,6400,6359,0.12765760057731648,0.2857630541892631,0.21424787296724085,music80_04_melodicity_123,686.621337890625,0.0002421656681690365,1.0,0.00024022129946388304,1.0
music80_04_melodicity,124,7.891900062561035,79.3759375,6400,6358,0.12880941587315267,0.2906049165665121,0.21935032026979429,music80_04_melodicity_124,659.0565185546875,0.00023134630464483052,1.0,0.00022985532996244729,1.0
music80_04_melodicity,125,7.892815113067627,81.80515625,6400,6348,0.12454043245320215,0.2905163190622104,0.22015332898409562,music80_04_melodicity_125,617.9700317382812,0.0002207334473496303,1.0,0.00021470153296831995,1.0
music80_04_melodicity,126,7.902077674865723,83.70859375,6400,6366,0.12560620148100266,0.29148277074532164,0.2206801360944864,music80_04_melodicity_126,635.1495361328125,0.0002442930417601019,1.0,0.00023090750619303435,1.0
music80_04_melodicity,127,7.898029327392578,84.93296875,6400,6371,0.121594936750472,0.29394052908069984,0.22362770896185186,music80_04_melodicity_127,659.621826171875,0.00023452567984350026,1.0,0.00021370126341935247,1.0
music80_04_melodicity,128,7.893421649932861,87.1871875,6400,6353,0.12038876415629529,0.2979675035008495,0.22567762135027689,music80_04_melodicity_128,707.94873046875,0.0003335502988193184,1.0,0.00020186042820569128,1.0
