exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,54,8.310547828674316,120.36890625,6400,6366,0.1366003374680616,0.2312312993300645,0.19352757320868647,music80_04_tonality_54,726.82275390625,0.001131265889853239,1.0,0.0009635849855840206,1.0
music80_04_tonality,55,8.287252426147461,121.97859375,6400,6368,0.1317297396000847,0.23313391652958745,0.19547581260880612,music80_04_tonality_55,721.3523559570312,0.0009334497153759003,1.0,0.0009319200180470943,1.0
music80_04_tonality,56,8.275562286376953,123.02828125,6400,6369,0.12961781657425978,0.23633961028000391,0.19946110029351488,music80_04_tonality_56,712.5756225585938,0.0009016733383759856,1.0,0.0008515619556419551,1.0
music80_04_tonality,57,8.285082817077637,125.99640625,6400,6367,0.12670232347586427,0.23627066238495412,0.19924885296711753,music80_04_tonality_57,717.6207275390625,0.0009127581142820418,1.0,0.0008211563690565526,1.0
music80_04_tonality,58,8.282519340515137,128.29265625,6400,6359,0.12622451234895674,0.23877453616138564,0.20288028190295126,music80_04_tonality_58,758.9959716796875,0.0008287336095236242,1.0,0.0007473974255844951,1.0
music80_04_tonality,59,8.253435134887695,132.62453125,6400,6363,0.12306261132901568,0.24073492458971826,0.2046526074625582,music80_04_tonality_59,766.0028076171875,0.0007206561858765781,1.0,0.0007716896943747997,1.0
music80_04_tonality,60,8.245521545410156,135.6300625,32000,31802,0.12277338482617138,0.2435611969752736,0.20828438878478317,music80_04_tonality_60,815.1044921875,0.0007028668187558651,1.0,0.000663034908939153,1.0
music80_04_tonality,61,8.241379737854004,139.72171875,6400,6375,0.12252365179900178,0.24489376076162428,0.2096946256642451,music80_04_tonality_61,835.4296875,0.0006395795498974621,1.0,0.000667621789034456,1.0
music80_04_tonality,62,8.207993507385254,145.98453125,6400,6373,0.12099961021655624,0.24570528914214504,0.2110235324635542,music80_04_tonality_62,893.25634765625,0.0005932538188062608,1.0,0.0005807374836876988,1.0
music80_04_tonality,63,8.203579902648926,151.4246875,6400,6381,0.1208592092852508,0.24686079780274447,0.21261883429262332,music80_04_tonality_63,892.2882080078125,0.0005621688906103373,1.0,0.0005364068783819675,1.0
music80_04_tonality,64,8.208272933959961,151.9475,6400,6382,0.12108766845647455,0.24918662343887482,0.21534482122120294,music80_04_tonality_64,931.9044189453125,0.0005226440262049437,1.0,0.0005048284074291587,1.0
music80_04_tonality,65,8.1974458694458,154.53390625,6400,6388,0.11962454514316181,0.251528324590699,0.21696425079714665,music80_04_tonality_65,913.641845703125,0.0004933455493301153,1.0,0.0004697317781392485,1.0
music80_04_tonality,66,8.177721977233887,156.48875,6400,6382,0.11796203907008856,0.2535331940466682,0.22066828344333597,music80_04_tonality_66,962.4353637695312,0.0005141618894413114,1.0,0.00046983861830085516,1.0
music80_04_tonality,67,8.16977310180664,158.124375,6400,6400,0.1172776052500653,0.2590826007811609,0.22527671038631272,music80_04_tonality_67,980.6597900390625,0.00045354306348599494,1.0,0.00048055261140689254,1.0
music80_04_tonality,68,8.171982765197754,158.28625,6400,6400,0.11578151287658246,0.26018651019947137,0.2273014135159353,music80_04_tonality_68,993.3566284179688,0.00041625008452683687,1.0,0.0004174817295279354,1.0
music80_04_tonality,69,8.161092758178711,158.61546875,6400,6400,0.11480911066601848,0.2638990450007043,0.2305193267558686,music80_04_tonality_69,989.6892700195312,0.00038262814632616937,1.0,0.0003664099203888327,1.0
music80_04_tonality,70,8.162026405334473,158.658,32000,32000,0.1144758875439331,0.26554865554692647,0.2321401902197295,music80_04_tonality_70,1029.3668212890625,0.000378349213860929,1.0,0.00035022557131014764,1.0
