exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0
music80_00_tonality,66,8.384754180908203,70.159375,6400,6339,0.14733010879439876,0.24758107268893945,0.19776299976310996,music80_00_tonality_66,895.3123779296875,0,0
music80_00_tonality,67,8.358436584472656,69.61578125,6400,6322,0.14522526016027693,0.24996528014795674,0.2000684069904588,music80_00_tonality_67,827.4379272460938,0,0
music80_00_tonality,68,8.352531433105469,69.3571875,6400,6325,0.1409507159439963,0.2544969885364885,0.20593858942463122,music80_00_tonality_68,787.2937622070312,0,0
music80_00_tonality,69,8.344867706298828,70.31265625,6400,6334,0.14285851682988582,0.2565358709336578,0.20806789847165186,music80_00_tonality_69,880.635986328125,0,0
music80_00_tonality,70,8.328319549560547,72.20021875,32000,31491,0.13989194535131552,0.2587857614694102,0.21112632363242761,music80_00_tonality_70,949.2697143554688,0,0
music80_00_tonality,71,8.307662010192871,75.59359375,6400,6329,0.1371920808616135,0.2622573611524667,0.21513792382819183,music80_00_tonality_71,773.1424560546875,0,0
music80_00_tonality,72,8.286368370056152,76.99515625,6400,6348,0.13486053473615348,0.26711323444395535,0.21917067856402517,music80_00_tonality_72,1010.8494262695312,0,0
music80_00_tonality,73,8.25556468963623,81.97703125,6400,6316,0.1339523045831641,0.2689340897620407,0.2217166752482811,music80_00_tonality_73,999.6211547851562,0,0
music80_00_tonality,74,8.264884948730469,86.59546875,6400,6341,0.13543387342421145,0.269189568429871,0.22215122002496138,music80_00_tonality_74,948.1531982421875,0,0
music80_00_tonality,75,8.230583190917969,90.83625,6400,6340,0.13113873520842645,0.27273509426262726,0.22795955452004704,music80_00_tonality_75,1028.50146484375,0,0
music80_00_tonality,76,8.2174072265625,93.473125,6400,6338,0.13079523625150974,0.277747092129111,0.23132343559526397,music80_00_tonality_76,1056.8941650390625,0,0
music80_00_tonality,77,8.230179786682129,92.280625,6400,6338,0.12784066664344043,0.27827342980664016,0.23340654579179032,music80_00_tonality_77,1144.473876953125,0,0
music80_00_tonality,78,8.209981918334961,97.1853125,6400,6364,0.12898832880046426,0.2830869828265567,0.23856891773867062,music80_00_tonality_78,1241.97998046875,0,0
music80_00_tonality,79,8.193025588989258,98.90234375,6400,6346,0.12570509723550946,0.2874454769149909,0.2430407197504677,music80_00_tonality_79,1194.20849609375,0,0
music80_00_tonality,80,8.184521675109863,103.5169375,32000,31651,0.12354177121215776,0.2897966534733649,0.24646926109690104,music80_00_tonality_80,1435.4666748046875,0,0
music80_00_tonality,81,8.164968490600586,106.88734375,6400,6354,0.12232203363809693,0.2911454118744083,0.24873168377639998,music80_00_tonality_81,1280.131591796875,0,0
music80_00_tonality,82,8.157705307006836,109.90953125,6400,6348,0.1226469449870421,0.29376312619927974,0.25220438876981727,music80_00_tonality_82,1181.35888671875,0,0
music80_00_tonality,83,8.145418167114258,111.66703125,6400,6363,0.11877978835137765,0.29821244756771675,0.2567310176902363,music80_00_tonality_83,1554.2432861328125,0,0
music80_00_tonality,84,8.152329444885254,114.4628125,6400,6359,0.11757648653139956,0.30053692887607236,0.259334486036468,music80_00_tonality_84,1497.4468994140625,0,0
music80_00_tonality,85,8.147378921508789,116.3603125,6400,6353,0.11587896758653597,0.30268452709643284,0.2618745228548224,music80_00_tonality_85,1514.3731689453125,0,0
music80_00_tonality,86,8.154431343078613,116.784375,6400,6345,0.11505672074680286,0.305975518232147,0.2652397930908618,music80_00_tonality_86,1494.720703125,0,0
music80_00_tonality,87,8.170729637145996,116.465625,6400,6356,0.11367090432945254,0.3083646243125601,0.2696339297696877,music80_00_tonality_87,1531.8157958984375,0,0
