exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_ratio-of-steps,48,7.898711681365967,267.2725,6400,6381,0.5591376950431927,0.05757191208351122,0.02330337507740194,music80_04_ratio-of-steps_48,3031.047119140625,0.000855026941280812,1.0,0.0008275088621303439,1.0
music80_04_ratio-of-steps,49,7.8832621574401855,267.3596875,6400,6365,0.5591718183503722,0.05716539173085891,0.02328221990780329,music80_04_ratio-of-steps_49,3070.89453125,0.0012096213176846504,1.0,0.0007608731975778937,1.0
music80_04_ratio-of-steps,50,7.86320686340332,269.31321875,32000,31822,0.564395620935624,0.05661837948994524,0.022862432416053458,music80_04_ratio-of-steps_50,3114.303955078125,0.0007101418450474739,1.0,0.0006720545352436602,1.0
music80_04_ratio-of-steps,51,7.837578773498535,271.68078125,6400,6377,0.5688513389203359,0.05589036999224627,0.022201326451030807,music80_04_ratio-of-steps_51,3146.8193359375,0.0022246595472097397,1.0,0.0007975376211106777,1.0
music80_04_ratio-of-steps,52,7.816412925720215,272.10984375,6400,6369,0.5752263975194059,0.054878493261587696,0.021949423343949812,music80_04_ratio-of-steps_52,2945.617431640625,0.0005842270329594612,1.0,0.0007901779026724398,1.0
music80_04_ratio-of-steps,53,7.809722423553467,272.10328125,6400,6361,0.5775214918109246,0.05443866676803288,0.021829300203773664,music80_04_ratio-of-steps_53,3038.099609375,0.0005989756900817156,1.0,0.007749663665890694,1.0
music80_04_ratio-of-steps,54,7.792453765869141,273.3778125,6400,6372,0.5822932659195368,0.05435236237307978,0.02185277588824579,music80_04_ratio-of-steps_54,3233.33544921875,0.0009081845637410879,1.0,0.0009984177304431796,1.0
music80_04_ratio-of-steps,55,7.769134521484375,275.1265625,6400,6376,0.5892694514603973,0.05306033781725226,0.02134641789885226,music80_04_ratio-of-steps_55,3096.392578125,0.0007293802918866277,1.0,0.0007387583027593791,1.0
music80_04_ratio-of-steps,56,7.75762939453125,275.96265625,6400,6378,0.5954604626718811,0.0522041806263406,0.020790046291848566,music80_04_ratio-of-steps_56,3070.1416015625,0.0011346067767590284,1.0,0.0007923804223537445,1.0
music80_04_ratio-of-steps,57,7.733747482299805,277.7246875,6400,6374,0.6013578306291026,0.05125098511865977,0.02037291180310202,music80_04_ratio-of-steps_57,3052.701904296875,0.0007230977062135935,1.0,0.0006654925527982414,1.0
music80_04_ratio-of-steps,58,7.722466468811035,279.44578125,6400,6384,0.607550169149103,0.05012843205377739,0.01983261182470105,music80_04_ratio-of-steps_58,3168.953369140625,0.0006067745853215456,1.0,0.00057463493430987,1.0
music80_04_ratio-of-steps,59,7.691404819488525,280.4921875,6400,6377,0.6139681365124273,0.048357968927694624,0.019239045404322454,music80_04_ratio-of-steps_59,3122.959228515625,0.0005349996499717236,1.0,0.0005115155363455415,1.0
music80_04_ratio-of-steps,60,7.675532341003418,281.25703125,32000,31833,0.6168855144758377,0.04816404323586211,0.019152799816412117,music80_04_ratio-of-steps_60,3145.6279296875,0.000522085465490818,1.0,0.0004811723774764687,1.0
music80_04_ratio-of-steps,61,7.652233123779297,282.7684375,6400,6375,0.6226394342723902,0.047298775284122775,0.018891372423386302,music80_04_ratio-of-steps_61,3068.540283203125,0.0004441615310497582,1.0,0.0005580345168709755,1.0
music80_04_ratio-of-steps,62,7.645745277404785,282.99703125,6400,6377,0.6242395825791895,0.046646339145526065,0.01837808874298203,music80_04_ratio-of-steps_62,2935.736083984375,0.0004139060038141906,1.0,0.0004037457692902535,1.0
music80_04_ratio-of-steps,63,7.636679172515869,283.22390625,6400,6377,0.6313328397712179,0.04473150347204956,0.017921220848440108,music80_04_ratio-of-steps_63,3035.019287109375,0.00040795133099891245,1.0,0.00036562542663887143,1.0
music80_04_ratio-of-steps,64,7.634782314300537,284.576875,6400,6368,0.6343537366731345,0.04403261793143692,0.017511222866629438,music80_04_ratio-of-steps_64,3006.885986328125,0.0003519089659675956,1.0,0.0003447441558819264,1.0
music80_04_ratio-of-steps,65,7.616544723510742,285.15984375,6400,6374,0.6399730738588798,0.04423035650273536,0.01790081959596552,music80_04_ratio-of-steps_65,3096.26708984375,0.00035896466579288244,1.0,0.00033630651887506247,1.0
music80_04_ratio-of-steps,66,7.6077680587768555,285.9821875,6400,6373,0.6456765233317739,0.041919637605261045,0.016525494858826584,music80_04_ratio-of-steps_66,2989.30859375,0.0005106601165607572,1.0,0.0003413792001083493,1.0
music80_04_ratio-of-steps,67,7.593907356262207,286.29109375,6400,6382,0.6494300524980775,0.04213264076492483,0.01697398595476364,music80_04_ratio-of-steps_67,3049.89453125,0.0002973704831674695,1.0,0.00031981916981749237,1.0
music80_04_ratio-of-steps,68,7.59193229675293,287.1075,6400,6373,0.6546686577393771,0.04091258328614261,0.016248944460017737,music80_04_ratio-of-steps_68,3033.013427734375,0.00030760018853470683,1.0,0.0003038236463908106,1.0
music80_04_ratio-of-steps,69,7.579626560211182,287.05390625,6400,6369,0.6553705332555657,0.0399588052392331,0.015885776241764227,music80_04_ratio-of-steps_69,2950.988037109375,0.0002971598587464541,1.0,0.000279449945082888,1.0
music80_04_ratio-of-steps,70,7.567683696746826,288.60753125,32000,31841,0.6632840130927536,0.039638241108232844,0.01582188054535056,music80_04_ratio-of-steps_70,2984.48828125,0.00028886282234452665,1.0,0.00025504076620563865,1.0
music80_04_ratio-of-steps,71,7.555088043212891,287.75453125,6400,6369,0.6667529847676681,0.03870129264745726,0.01562421021410085,music80_04_ratio-of-steps_71,3031.66943359375,0.00023962320119608194,1.0,0.00024360984389204532,1.0
music80_04_ratio-of-steps,72,7.536143779754639,288.7765625,6400,6359,0.6718223791756036,0.03819139824452595,0.015136597403293109,music80_04_ratio-of-steps_72,3018.62548828125,0.00024297273193951696,1.0,0.00022612417524214834,1.0
music80_04_ratio-of-steps,73,7.509336948394775,289.9340625,6400,6368,0.678536077550092,0.03694528623788755,0.014700988212193322,music80_04_ratio-of-steps_73,2989.517333984375,0.0004474590241443366,1.0,0.0003301277756690979,1.0
music80_04_ratio-of-steps,74,7.498838424682617,290.15078125,6400,6384,0.6815676409665301,0.03658876852585314,0.014432356970011873,music80_04_ratio-of-steps_74,3113.634765625,0.00048818750656209886,1.0,0.0004365046042948961,1.0
music80_04_ratio-of-steps,75,7.467830657958984,292.35390625,6400,6378,0.6894159687404037,0.03561314650496167,0.013828838935948615,music80_04_ratio-of-steps_75,2965.913330078125,0.00027156469877809286,1.0,0.00026986931334249675,1.0
music80_04_ratio-of-steps,76,7.450901508331299,293.1265625,6400,6380,0.692239356644129,0.03562842904499629,0.013685694104838655,music80_04_ratio-of-steps_76,3024.82177734375,0.0002863632107619196,1.0,0.00022379885194823146,1.0
music80_04_ratio-of-steps,77,7.439763069152832,293.79640625,6400,6368,0.6917958728553564,0.035357870806855124,0.013808300645777706,music80_04_ratio-of-steps_77,2988.619384765625,0.0002644076303113252,1.0,0.0002127093030139804,1.0
music80_04_ratio-of-steps,78,7.421539783477783,295.51453125,6400,6375,0.6962133353659996,0.03466922272618007,0.013695017100425876,music80_04_ratio-of-steps_78,2978.2373046875,0.0009001280996017158,1.0,0.0005536100943572819,1.0
music80_04_ratio-of-steps,79,7.404693603515625,297.0359375,6400,6377,0.6977757101893374,0.03454730769453111,0.013408025103331899,music80_04_ratio-of-steps_79,2883.64794921875,0.0004475442983675748,1.0,0.0005419019726105034,1.0
music80_04_ratio-of-steps,80,7.395078182220459,298.72271875,32000,31861,0.6990746198018404,0.03414243132965798,0.013263167704089442,music80_04_ratio-of-steps_80,3060.979248046875,0.00045542072621174157,1.0,0.0003524920903146267,1.0
music80_04_ratio-of-steps,81,7.392195224761963,299.854375,6400,6379,0.6997657745018577,0.033713722686468967,0.012882638249333831,music80_04_ratio-of-steps_81,2969.67626953125,0.00031173607567325234,1.0,0.00031008277437649667,1.0
music80_04_ratio-of-steps,82,7.372441291809082,300.39125,6400,6385,0.7031429048653673,0.03312958207212409,0.01282464484994757,music80_04_ratio-of-steps_82,3032.168212890625,0.0002859339874703437,1.0,0.0002856148639693856,1.0
music80_04_ratio-of-steps,83,7.368383407592773,300.4571875,6400,6386,0.7029439399435148,0.03346461889954155,0.013082109329258471,music80_04_ratio-of-steps_83,2949.039794921875,0.00027856428641825914,1.0,0.0002594722027424723,1.0
music80_04_ratio-of-steps,84,7.363994598388672,301.23625,6400,6374,0.7035243407210774,0.0332629064625676,0.01327818234776077,music80_04_ratio-of-steps_84,2923.2734375,0.00024794251658022404,1.0,0.00023890333250164986,1.0
music80_04_ratio-of-steps,85,7.361067295074463,301.86515625,6400,6380,0.7065603211749242,0.03264129016035091,0.012560406647234647,music80_04_ratio-of-steps_85,3072.352294921875,0.00023136097297538072,1.0,0.00022636528592556715,1.0
music80_04_ratio-of-steps,86,7.3583292961120605,302.62265625,6400,6388,0.7080881919106896,0.03304169526039894,0.012723989335079663,music80_04_ratio-of-steps_86,2796.29150390625,0.00022756776888854802,1.0,0.0002217793808085844,1.0
music80_04_ratio-of-steps,87,7.345969200134277,302.21,6400,6377,0.7089894039847515,0.03237685966293529,0.012652917952550871,music80_04_ratio-of-steps_87,2945.653076171875,0.00028489678516052663,1.0,0.00030097292619757354,1.0
music80_04_ratio-of-steps,88,7.326121807098389,303.13046875,6400,6383,0.7115970780567938,0.03196549393744466,0.012457621653174496,music80_04_ratio-of-steps_88,3000.3798828125,0.00026767479721456766,1.0,0.00023594527738168836,1.0
music80_04_ratio-of-steps,89,7.319129467010498,303.7534375,6400,6378,0.7144138000051942,0.03162453778332811,0.01226489935911724,music80_04_ratio-of-steps_89,2791.460693359375,0.00025481858756393194,1.0,0.00030709936982020736,1.0
music80_04_ratio-of-steps,90,7.316409111022949,304.24365625,32000,31875,0.7182928527529663,0.030858960656938814,0.01179814448447287,music80_04_ratio-of-steps_90,2968.566650390625,0.00020190233772154897,1.0,0.00022330196225084364,1.0
music80_04_ratio-of-steps,91,7.315557479858398,303.7125,6400,6383,0.7188448721565639,0.03036544102902169,0.011702612509910034,music80_04_ratio-of-steps_91,2967.855712890625,0.00021324961562640965,1.0,0.00019972781592514366,1.0
music80_04_ratio-of-steps,92,7.309162139892578,304.88,6400,6388,0.7259929052419851,0.02982458375268777,0.01151500109913976,music80_04_ratio-of-steps_92,2916.95751953125,0.0002322048821952194,1.0,0.00017952181224245578,1.0
music80_04_ratio-of-steps,93,7.296425819396973,306.11703125,6400,6388,0.7297474923618456,0.02937258454387067,0.011148163350780229,music80_04_ratio-of-steps_93,2884.34765625,0.00018885578901972622,1.0,0.00016703827714081854,1.0
music80_04_ratio-of-steps,94,7.285261154174805,305.42296875,6400,6394,0.7325058706929642,0.029022779952827742,0.010967833988464171,music80_04_ratio-of-steps_94,2947.194091796875,0.00016332366794813424,1.0,0.00021223606017883867,1.0
music80_04_ratio-of-steps,95,7.268784999847412,305.77734375,6400,6385,0.7332044685443992,0.028256669942889872,0.010620388839621884,music80_04_ratio-of-steps_95,2833.0107421875,0.0001538293290650472,1.0,0.0001513938041171059,1.0
music80_04_ratio-of-steps,96,7.259573459625244,305.92609375,6400,6384,0.7367614501669226,0.028173604785543583,0.010870537579800037,music80_04_ratio-of-steps_96,2964.5439453125,0.00015305473061744124,1.0,0.0001780505117494613,1.0
music80_04_ratio-of-steps,97,7.264566421508789,305.71578125,6400,6393,0.7364039565085457,0.028234497399649446,0.010937638573863978,music80_04_ratio-of-steps_97,2929.221435546875,0.00014124037988949567,1.0,0.0001447547401767224,1.0
music80_04_ratio-of-steps,98,7.261501312255859,306.315,6400,6386,0.738355713517167,0.027299039287896117,0.010717061667188856,music80_04_ratio-of-steps_98,2813.96728515625,0.00013985051191411912,1.0,0.0001360380556434393,1.0
music80_04_ratio-of-steps,99,7.271493434906006,306.23265625,6400,6388,0.7405052833738236,0.027199116627175758,0.01030266239168509,music80_04_ratio-of-steps_99,2832.38525390625,0.00013503478839993477,1.0,0.00013076401955913752,1.0
music80_04_ratio-of-steps,100,7.276713848114014,306.48478125,32000,31924,0.7409474442932661,0.027064326638940043,0.010626738864979406,music80_04_ratio-of-steps_100,2801.551025390625,0.00016103127563837916,1.0,0.00041111180325970054,1.0
music80_04_ratio-of-steps,101,7.292260646820068,306.31625,6400,6385,0.7414204772919117,0.026745760065459367,0.010641171874075019,music80_04_ratio-of-steps_101,2772.759033203125,0.00017189841310027987,1.0,0.00015611245180480182,1.0
music80_04_ratio-of-steps,102,7.303000450134277,306.74828125,6400,6385,0.7464393879848649,0.02688902734198718,0.010405528846326057,music80_04_ratio-of-steps_102,2740.295166015625,0.00013145319826435298,1.0,0.0001265055761905387,1.0
music80_04_ratio-of-steps,103,7.313767910003662,306.3975,6400,6389,0.748941438272557,0.02659936496289907,0.010495777538304295,music80_04_ratio-of-steps_103,2831.1884765625,0.00013908495020586997,1.0,0.00012843776494264603,1.0
music80_04_ratio-of-steps,104,7.308210849761963,306.73515625,6400,6386,0.7555169381797223,0.02553579582003878,0.010495827331311167,music80_04_ratio-of-steps_104,2726.997802734375,0.00011643205652944744,1.0,0.0001514511532150209,1.0
music80_04_ratio-of-steps,105,7.306036472320557,306.37765625,6400,6389,0.7597122270349373,0.02580539835112722,0.010425195528527545,music80_04_ratio-of-steps_105,2602.03662109375,0.00013431775732897222,1.0,0.00011318044562358409,1.0
music80_04_ratio-of-steps,106,7.291934013366699,306.69484375,6400,6389,0.7688724458210743,0.02405079658064615,0.009562535544421411,music80_04_ratio-of-steps_106,2666.78173828125,0.00012030920333927497,1.0,0.00010345228656660765,1.0
music80_04_ratio-of-steps,107,7.264122486114502,306.619375,6400,6387,0.7785687061944293,0.023296407335703994,0.009298986907437657,music80_04_ratio-of-steps_107,2611.6240234375,0.00010104577813763171,1.0,0.00010373021359555423,1.0
music80_04_ratio-of-steps,108,7.253625869750977,306.64515625,6400,6389,0.783610591395313,0.022391068806317423,0.00896371060313283,music80_04_ratio-of-steps_108,2571.930419921875,0.00012363516725599766,1.0,9.776135993888602e-05,1.0
