exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_melodicity,85,8.591176986694336,60.548125,6400,6344,0.12537039974833258,0.23610304185786032,0.16692519055709895,music80_06_melodicity_85,278.1224670410156,0.003963415045291185,1.0,0.0004788426449522376,1.0,0.0010065509704872966,1.0
music80_06_melodicity,86,8.591028213500977,60.03953125,6400,6349,0.12282132034142586,0.23813288931927307,0.16862075283198638,music80_06_melodicity_86,278.49560546875,0.00037947072996757925,1.0,0.00034814709215424955,1.0,0.0003276878269389272,1.0
music80_06_melodicity,87,8.569865226745605,60.010625,6400,6341,0.119708180049081,0.24292791453901974,0.1735885333058302,music80_06_melodicity_87,331.7392578125,0.0003150210832245648,1.0,0.00030154926935210824,1.0,0.0002913643838837743,1.0
music80_06_melodicity,88,8.567516326904297,62.26296875,6400,6351,0.11770773210363625,0.24265194761129819,0.17621125830261392,music80_06_melodicity_88,283.6948547363281,0.00028111395658925176,1.0,0.0004592032637447119,1.0,0.0002696662559174001,1.0
music80_06_melodicity,89,8.557701110839844,62.963125,6400,6356,0.11469830825011919,0.2509452547776748,0.18311871290381462,music80_06_melodicity_89,376.8885192871094,0.0002574943646322936,1.0,0.000257705309195444,1.0,0.0002710377157200128,1.0
music80_06_melodicity,90,8.558292388916016,61.76946875,32000,31520,0.1147909868353021,0.25351082544977976,0.18673314516324285,music80_06_melodicity_90,340.18975830078125,0.00023986997257452458,1.0,0.00023128604516386986,1.0,0.00022800391889177263,1.0
music80_06_melodicity,91,8.576798439025879,63.3296875,6400,6353,0.10913626584029736,0.25800394416878303,0.1920889990674088,music80_06_melodicity_91,391.36749267578125,0.00022915528097655624,1.0,0.00021463232405949384,1.0,0.00021336512872949243,1.0
music80_06_melodicity,92,8.530546188354492,65.9490625,6400,6360,0.10939061152635744,0.2614278988109111,0.1952654505738218,music80_06_melodicity_92,352.0592956542969,0.00020246393978595734,1.0,0.00019514202722348273,1.0,0.00289147044532001,1.0
music80_06_melodicity,93,8.550978660583496,67.014375,6400,6358,0.11052179992452514,0.26415981130219623,0.19881937141123976,music80_06_melodicity_93,329.001708984375,0.0002598862338345498,1.0,0.0002727131359279156,1.0,0.0002674873103387654,1.0
music80_06_melodicity,94,8.523571968078613,67.5315625,6400,6353,0.10674571235046512,0.26701472686766103,0.20357042705333137,music80_06_melodicity_94,291.3133544921875,0.0002297498722327873,1.0,0.0002192294195992872,1.0,0.00021097372518852353,1.0
