exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
music80_08_melodicity,53,8.549537658691406,80.49703125,6400,6352,0.26151486471588486,0.16681026920288658,0.09775815462237195,music80_08_melodicity_53,125.60115814208984,0.0008184326579794288,1.0,0.0005505147855728865,1.0,0.0005294684669934213,1.0,0.0005145759205333889,1.0
music80_08_melodicity,54,8.612224578857422,80.01578125,6400,6350,0.25938981216016593,0.16623067227500435,0.09838381915199056,music80_08_melodicity_54,149.45533752441406,0.000760961789637804,1.0,0.0006321201217360795,1.0,0.0010630195029079914,1.0,0.0007789127994328737,1.0
music80_08_melodicity,55,8.559246063232422,82.63671875,6400,6347,0.26123450064133763,0.16637673017123525,0.09940495171656227,music80_08_melodicity_55,251.29928588867188,0.00067197933094576,1.0,0.0006338914390653372,1.0,0.0006215889006853104,1.0,0.0006076634745113552,1.0
music80_08_melodicity,56,8.598583221435547,82.0778125,6400,6331,0.26269577624150614,0.16645965569450155,0.10083321113130922,music80_08_melodicity_56,151.114501953125,0.0006076681311242282,1.0,0.0005805596010759473,1.0,0.0005707991076633334,1.0,0.0006113931303843856,1.0
music80_08_melodicity,57,8.60297679901123,84.14515625,6400,6347,0.26224253318699897,0.1678096416695737,0.10017000792170108,music80_08_melodicity_57,182.57666015625,0.0005647121579386294,1.0,0.0005423552938736975,1.0,0.0005862520774826407,1.0,0.0007316948613151908,1.0
music80_08_melodicity,58,8.594705581665039,84.71140625,6400,6329,0.259460488553002,0.16920835110122753,0.10099100430162779,music80_08_melodicity_58,163.16329956054688,0.000597599777393043,1.0,0.0005060855182819068,1.0,0.0005007622530683875,1.0,0.0005108446930535138,1.0
music80_08_melodicity,59,8.587963104248047,86.6778125,6400,6354,0.26659644961253187,0.16811088454790363,0.09992676427954791,music80_08_melodicity_59,162.2488555908203,0.00047621308476664126,1.0,0.00046814148663543165,1.0,0.0004743264289572835,1.0,0.00046083962661214173,1.0
music80_08_melodicity,60,8.576175689697266,89.64825,32000,31620,0.2690975806249868,0.1669185050264643,0.0987927407635152,music80_08_melodicity_60,175.9691162109375,0.00045062025310471654,1.0,0.0009527070797048509,1.0,0.000444608653197065,1.0,0.00042143234168179333,1.0
music80_08_melodicity,61,8.566051483154297,92.48015625,6400,6363,0.27196450213816525,0.16856256320631074,0.1001650715425345,music80_08_melodicity_61,177.90931701660156,0.00041380609036423266,1.0,0.00040000537410378456,1.0,0.00044064331450499594,1.0,0.00040376753895543516,1.0
music80_08_melodicity,62,8.567116737365723,94.12109375,6400,6363,0.26971759360748104,0.16851580372154318,0.09934261795291982,music80_08_melodicity_62,172.7281951904297,0.0003796263481490314,1.0,0.0009101470350287855,1.0,0.0003805496671702713,1.0,0.000478706497233361,1.0
music80_08_melodicity,63,8.545001983642578,96.50421875,6400,6367,0.2748569576331413,0.16655604212457528,0.09746141435543133,music80_08_melodicity_63,168.42654418945312,0.00036046389141120017,1.0,0.0003495693381410092,1.0,0.0005032786284573376,1.0,0.00034404618781991303,1.0
music80_08_melodicity,64,8.549551963806152,97.5909375,6400,6366,0.2701719152952421,0.1685438858689531,0.10017922419611726,music80_08_melodicity_64,160.38938903808594,0.00039855577051639557,1.0,0.00031493062851950526,1.0,0.00035435298923403025,1.0,0.0003243350947741419,1.0
music80_08_melodicity,65,8.562956809997559,95.51609375,6400,6364,0.2727348064817172,0.16976311304027245,0.09993318594944584,music80_08_melodicity_65,199.94740295410156,0.0006232687155716121,1.0,0.00042179026058875024,1.0,0.0004047041293233633,1.0,0.00043077414738945663,1.0
music80_08_melodicity,66,8.544554710388184,96.16765625,6400,6351,0.2683331815641592,0.17071565489765028,0.1022804576101495,music80_08_melodicity_66,163.29739379882812,0.00041072050225920975,1.0,0.0005369592108763754,1.0,0.0003829347260762006,1.0,0.0003678554203361273,1.0
music80_08_melodicity,67,8.531789779663086,95.1146875,6400,6351,0.2643244099518227,0.17245842063384273,0.10293713227248852,music80_08_melodicity_67,202.57493591308594,0.00038612933713011444,1.0,0.0004159071249887347,1.0,0.00035729623050428927,1.0,0.0003460103471297771,1.0
music80_08_melodicity,68,8.543083190917969,92.82609375,6400,6352,0.2622745314135241,0.17650869012402842,0.10671833624307403,music80_08_melodicity_68,189.77748107910156,0.0003561229386832565,1.0,0.0003593232831917703,1.0,0.0003223555686417967,1.0,0.0005330476560629904,1.0
music80_08_melodicity,69,8.559208869934082,92.21203125,6400,6357,0.2636985282226394,0.17586805977662628,0.10604327621623871,music80_08_melodicity_69,168.95631408691406,0.0003324830031488091,1.0,0.0003020270087290555,1.0,0.0002946945605799556,1.0,0.0004213234060443938,1.0
music80_08_melodicity,70,8.563281059265137,91.4099375,32000,31670,0.26106464765859594,0.17713191964632327,0.10610841454547049,music80_08_melodicity_70,194.96603393554688,0.00032607471803203225,1.0,0.001231793430633843,1.0,0.0004228734760545194,1.0,0.00042292321450076997,1.0
music80_08_melodicity,71,8.562088012695312,88.86359375,6400,6356,0.26023476258809636,0.1774940930621066,0.10698384016253151,music80_08_melodicity_71,175.49916076660156,0.0003980044275522232,1.0,0.0003787183959502727,1.0,0.0003776720550376922,1.0,0.0003761750995181501,1.0
music80_08_melodicity,72,8.615959167480469,87.095,6400,6359,0.2548047055600341,0.17912169454276786,0.10950862663059618,music80_08_melodicity_72,173.35543823242188,0.0005504093714989722,1.0,0.0004044338420499116,1.0,0.00037400246947072446,1.0,0.0003916724817827344,1.0
music80_08_melodicity,73,8.58177375793457,83.095625,6400,6340,0.2538030383901319,0.18039094105658268,0.11041600606113146,music80_08_melodicity_73,182.93807983398438,0.00036129963700659573,1.0,0.0004187250160612166,1.0,0.000377552438294515,1.0,0.0003876526025123894,1.0
music80_08_melodicity,74,8.624146461486816,82.74359375,6400,6358,0.24978578725225786,0.18316097005218368,0.11408000660528131,music80_08_melodicity_74,169.89889526367188,0.00035578489769250154,1.0,0.00034719283576123416,1.0,0.0021630108822137117,1.0,0.0003235017356928438,1.0
music80_08_melodicity,75,8.60189437866211,79.88203125,6400,6360,0.24738327145464645,0.18593109792677537,0.11511136118201737,music80_08_melodicity_75,170.3878936767578,0.00032278583967126906,1.0,0.00035545925493352115,1.0,0.0003143473877571523,1.0,0.0003024641191586852,1.0
music80_08_melodicity,76,8.621719360351562,79.23671875,6400,6349,0.24472835672848553,0.18709317195992348,0.11652661887646337,music80_08_melodicity_76,160.49395751953125,0.00032375328009948134,1.0,0.00030087216873653233,1.0,0.00028267421294003725,1.0,0.00028606687556020916,1.0
music80_08_melodicity,77,8.671361923217773,76.8515625,6400,6335,0.24383821611128545,0.1867005528904772,0.11636036217126872,music80_08_melodicity_77,168.28875732421875,0.00028166291303932667,1.0,0.0002773412852548063,1.0,0.0002833775361068547,1.0,0.0002559675194788724,1.0
music80_08_melodicity,78,8.657136917114258,76.61796875,6400,6361,0.2434199080761009,0.18938962757828218,0.11873867612401295,music80_08_melodicity_78,138.8367462158203,0.0002595170517452061,1.0,0.0002520834968890995,1.0,0.00025253009516745806,1.0,0.0003711736644618213,1.0
music80_08_melodicity,79,8.696613311767578,73.204375,6400,6348,0.2398651629781144,0.19078826088664627,0.11942361842698176,music80_08_melodicity_79,184.24288940429688,0.0002371029695495963,1.0,0.0002330724528292194,1.0,0.00022434888524003327,1.0,0.0005121844005770981,1.0
music80_08_melodicity,80,8.676486015319824,72.586,32000,31567,0.23976078397218117,0.19265013468698983,0.1220608585514017,music80_08_melodicity_80,151.27749633789062,0.00035728784860111773,1.0,0.0003361936251167208,1.0,0.0004368698282632977,1.0,0.0005000918754376471,1.0
music80_08_melodicity,81,8.684712409973145,71.18515625,6400,6326,0.23779452446090465,0.19559719629413755,0.12415286478673164,music80_08_melodicity_81,150.09556579589844,0.0005091657512821257,1.0,0.00036007005837745965,1.0,0.00034869788214564323,1.0,0.0004554683109745383,1.0
music80_08_melodicity,82,8.697790145874023,70.85453125,6400,6332,0.23671196408872497,0.19507441608435427,0.12541545100452278,music80_08_melodicity_82,140.90301513671875,0.0003305917198304087,1.0,0.0003344840370118618,1.0,0.0003245207481086254,1.0,0.00031677045626565814,1.0
music80_08_melodicity,83,8.760396003723145,67.81421875,6400,6342,0.23326196405144153,0.19889198521119958,0.12733836237146032,music80_08_melodicity_83,144.11131286621094,0.0003035598201677203,1.0,0.0002991615911014378,1.0,0.00028755690436810255,1.0,0.00028535115416161716,1.0
music80_08_melodicity,84,8.713570594787598,65.21,6400,6335,0.23203739580547517,0.19889392005365836,0.1283469388235318,music80_08_melodicity_84,127.97782135009766,0.000272733363090083,1.0,0.00026667112251743674,1.0,0.00028907597879879177,1.0,0.00025719348923303187,1.0
music80_08_melodicity,85,8.75662899017334,61.211875,6400,6308,0.22721852347531338,0.19983282409324624,0.13060992079814335,music80_08_melodicity_85,151.77749633789062,0.0002528874611016363,1.0,0.0002453869383316487,1.0,0.00023894426703918725,1.0,0.00025026293587870896,1.0
music80_08_melodicity,86,8.777336120605469,58.82265625,6400,6319,0.22679228135934607,0.20679007334077695,0.13510829552458417,music80_08_melodicity_86,145.10687255859375,0.0002318139304406941,1.0,0.0002302248904015869,1.0,0.00021913331875111908,1.0,0.0002150449581677094,1.0
music80_08_melodicity,87,8.782176971435547,56.934375,6400,6277,0.22455916082559793,0.2061713879240517,0.1355571960734744,music80_08_melodicity_87,135.08822631835938,0.00022139391512610018,1.0,0.0002811866579577327,1.0,0.00020896847127005458,1.0,0.00018827013263944536,1.0
music80_08_melodicity,88,8.780043601989746,56.0484375,6400,6312,0.224705569385183,0.2091822110298542,0.13917674292345594,music80_08_melodicity_88,144.66490173339844,0.00018610370170790702,1.0,0.00021551160898525268,1.0,0.0002778706548269838,1.0,0.0002518827677704394,1.0
music80_08_melodicity,89,8.811666488647461,52.95015625,6400,6270,0.21745653985786376,0.21462500253460484,0.14546493360308124,music80_08_melodicity_89,128.89105224609375,0.0002371152222622186,1.0,0.00023653818061575294,1.0,0.0002191699604736641,1.0,0.00024250184651464224,1.0
music80_08_melodicity,90,8.830581665039062,52.15665625,32000,31219,0.21618937774517025,0.21786678692560538,0.147439699892802,music80_08_melodicity_90,120.82149505615234,0.00020810133719351143,1.0,0.00040400493890047073,1.0,0.00023798298207111657,1.0,0.00024549063527956605,1.0
music80_08_melodicity,91,8.8897123336792,50.05828125,6400,6304,0.2119655819256886,0.22362661633272274,0.15207954261051174,music80_08_melodicity_91,123.04574584960938,0.00046521113836206496,1.0,0.00022032923880033195,1.0,0.00023896936909295619,1.0,0.00020784596563316882,1.0
