exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_ratio-of-steps,94,8.445394515991211,123.95046875,6400,6304,0.3217513535058195,0.09147000857021119,0.04845123449118391,music80_10_ratio-of-steps_94,0.2844073176383972,0.00027326165582053363,1.0,0.0002716208982747048,1.0,0.0003052107058465481,1.0,0.0002753918815869838,1.0,0.000295435544103384,1.0
music80_10_ratio-of-steps,95,8.43811321258545,126.65625,6400,6300,0.32214554147189195,0.09044839533658415,0.04803311692593018,music80_10_ratio-of-steps_95,0.1855238676071167,0.00029068655567243695,1.0,0.0002715005830395967,1.0,0.0002713412686716765,1.0,0.00026815099408850074,1.0,0.0002717725874390453,1.0
music80_10_ratio-of-steps,96,8.43037223815918,125.93125,6400,6288,0.3230206435294467,0.0907495394853051,0.04786669677441962,music80_10_ratio-of-steps_96,0.05194259062409401,0.0008687921799719334,1.0,0.00025760827702470124,1.0,0.0002956056850962341,1.0,0.00026501889806240797,1.0,0.0002580501022748649,1.0
music80_10_ratio-of-steps,97,8.443599700927734,127.33171875,6400,6296,0.3219433420069753,0.09188703571485796,0.04772648796175547,music80_10_ratio-of-steps_97,0.012147106230258942,0.00024498102720826864,1.0,0.00027068107738159597,1.0,0.0002643674670252949,1.0,0.0002718406612984836,1.0,0.00023281651374418288,1.0
music80_10_ratio-of-steps,98,8.447332382202148,127.784375,6400,6305,0.3221864700679879,0.09139837351166781,0.047351678256632265,music80_10_ratio-of-steps_98,0.045486174523830414,0.00023538513050880283,1.0,0.00022492915741167963,1.0,0.00022369486396200955,1.0,0.006849124561995268,1.0,0.00023476607748307288,1.0
music80_10_ratio-of-steps,99,8.433788299560547,129.1909375,6400,6304,0.32367154449712165,0.09109875270647602,0.04696866474965196,music80_10_ratio-of-steps_99,0.21234486997127533,0.00023104858701117337,1.0,0.0003077535657212138,1.0,0.0002966570609714836,1.0,0.00029600496054627,1.0,0.00026247123605571687,1.0
music80_10_ratio-of-steps,100,8.427199363708496,129.6176875,32000,31342,0.3217340957865437,0.09186669456892525,0.04790764939588375,music80_10_ratio-of-steps_100,0.10273738205432892,0.0002580453874543309,1.0,0.00025249557802453637,1.0,0.00025881637702696025,1.0,0.00023855450854171067,1.0,0.00023264902119990438,1.0
music80_10_ratio-of-steps,101,8.41930103302002,130.818125,6400,6310,0.32204052850871917,0.09121396231409996,0.04711464754733852,music80_10_ratio-of-steps_101,0.050668518990278244,0.0002493801002856344,1.0,0.000226172836846672,1.0,0.00022711508790962398,1.0,0.00021580173051916063,1.0,0.0002093015646096319,1.0
music80_10_ratio-of-steps,102,8.425862312316895,131.0740625,6400,6293,0.32307744493839374,0.09043189559979163,0.04749975042979699,music80_10_ratio-of-steps_102,0.1381332129240036,0.00023270180099643767,1.0,0.00020464134286157787,1.0,0.000199821253772825,1.0,0.00032321381149813533,1.0,0.0002197186549892649,1.0
music80_10_ratio-of-steps,103,8.427362442016602,130.5603125,6400,6292,0.3195126247958487,0.09373493320370803,0.04889628384317713,music80_10_ratio-of-steps_103,0.0186935905367136,0.00022807942877989262,1.0,0.00021772945183329284,1.0,0.00021641806233674288,1.0,0.00021322767133824527,1.0,0.00019795383559539914,1.0
music80_10_ratio-of-steps,104,8.428448677062988,131.13390625,6400,6300,0.3236821431665821,0.09441658263628738,0.04935791291320697,music80_10_ratio-of-steps_104,0.09033247828483582,0.00020033807959407568,1.0,0.0005598782445304096,1.0,0.0003444802132435143,1.0,0.00029892544262111187,1.0,0.0003066761128138751,1.0
music80_10_ratio-of-steps,105,8.425968170166016,132.8121875,6400,6295,0.3240086396525204,0.09287427908645354,0.04789262103924914,music80_10_ratio-of-steps_105,3.1283912658691406,0.0014967354945838451,1.0,0.00032738340087234974,1.0,0.00033312776940874755,1.0,0.00045746134128421545,1.0,0.000300116662401706,1.0
