exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_tonality,49,8.461438179016113,92.5178125,6400,6275,0.28904136032647787,0.09216988104848832,0.044866732039113566,music80_10_tonality_49,0.2975872755050659,0.0003977629530709237,1.0,0.00038460359792225063,1.0,0.0003885535115841776,1.0,0.0003726833965629339,1.0,0.0003875732945743948,1.0
music80_10_tonality,50,8.432868957519531,92.3471875,32000,31060,0.28480375735398644,0.09393455706062345,0.046421853110722895,music80_10_tonality_50,0.5040193796157837,0.00037767953472211957,1.0,0.0006651828880421817,1.0,0.0007524327374994755,1.0,0.0004904784145765007,1.0,0.0005794031312689185,1.0
music80_10_tonality,51,8.439783096313477,93.20140625,6400,6276,0.28551485303660035,0.09161877522831716,0.044915521427040465,music80_10_tonality_51,0.3092537522315979,0.00046955174184404314,1.0,0.00044710104702971876,1.0,0.0004443563229870051,1.0,0.0004295953258406371,1.0,0.00046898372238501906,1.0
music80_10_tonality,52,8.451807975769043,91.16109375,6400,6276,0.285420675042205,0.09397079635154115,0.04704413290922255,music80_10_tonality_52,1.6913163661956787,0.00041514949407428503,1.0,0.0004310979275032878,1.0,0.0005976014072075486,1.0,0.00040245262789539993,1.0,0.0004599826643243432,1.0
music80_10_tonality,53,8.441784858703613,91.19890625,6400,6282,0.2834055971709888,0.09348203120350085,0.04609940419254698,music80_10_tonality_53,0.1730130910873413,0.00043667913996614516,1.0,0.00042511234642006457,1.0,0.0004097708151675761,1.0,0.00043716884101741016,1.0,0.0005394036415964365,1.0
music80_10_tonality,54,8.452641487121582,93.42078125,6400,6284,0.28643055499023506,0.09261112244703336,0.04766472912186709,music80_10_tonality_54,0.005038588773459196,0.0003968534292653203,1.0,0.0003914216358680278,1.0,0.00037850451190024614,1.0,0.0005350540159270167,1.0,0.0003733572375494987,1.0
music80_10_tonality,55,8.435909271240234,91.5640625,6400,6283,0.28540888839366496,0.09131372081583003,0.04517243132945056,music80_10_tonality_55,0.07645519822835922,0.00035841361386701465,1.0,0.00036836889921687543,1.0,0.00034691617474891245,1.0,0.00048729765694588423,1.0,0.0003340280381962657,1.0
music80_10_tonality,56,8.471582412719727,91.64671875,6400,6278,0.28639621429982814,0.09217851272711183,0.04560180342651128,music80_10_tonality_56,0.2550954818725586,0.0004327282658778131,1.0,0.000321911764331162,1.0,0.0003249822184443474,1.0,0.000339745165547356,1.0,0.0003084510681219399,1.0
music80_10_tonality,57,8.425931930541992,92.5990625,6400,6269,0.28660369042382017,0.09276530626995803,0.046182295023762275,music80_10_tonality_57,0.6059938669204712,0.0003046710044145584,1.0,0.0002972418151330203,1.0,0.0003024623729288578,1.0,0.0002765622630249709,1.0,0.0002699183241929859,1.0
music80_10_tonality,58,8.425536155700684,91.77359375,6400,6284,0.28236772698179746,0.09496630210135118,0.04762458256885024,music80_10_tonality_58,0.1983952820301056,0.00027156920987181365,1.0,0.00026879357756115496,1.0,0.0003467100905254483,1.0,0.0003456484409980476,1.0,0.0007712453370913863,1.0
music80_10_tonality,59,8.435056686401367,91.205,6400,6271,0.28362738160612566,0.09149646627096902,0.045766512955017255,music80_10_tonality_59,31.050390243530273,0.08002420514822006,0.9583333730697632,0.0005039861425757408,1.0,0.0022842029575258493,1.0,0.00043100721086375415,1.0,0.0006139201577752829,1.0
music80_10_tonality,60,8.460345268249512,91.8551875,32000,31153,0.2828975222447783,0.09424878221192168,0.04708899897678462,music80_10_tonality_60,0.15852764248847961,0.00040890841046348214,1.0,0.0003994495200458914,1.0,0.0003956783330067992,1.0,0.00044321618042886257,1.0,0.00038706089253537357,1.0
music80_10_tonality,61,8.463822364807129,91.71421875,6400,6276,0.27959595815733945,0.09501842717320873,0.04826748017493775,music80_10_tonality_61,0.07478512823581696,0.00037190402508713305,1.0,0.0012215558672323823,1.0,0.000370423193089664,1.0,0.00034394170506857336,1.0,0.0004041126521769911,1.0
music80_10_tonality,62,8.4497709274292,90.2725,6400,6284,0.2791594065953611,0.09355530728070263,0.04747568441217341,music80_10_tonality_62,0.26680639386177063,0.00034169259015470743,1.0,0.0005006183637306094,1.0,0.00032806635135784745,1.0,0.00031806083279661834,1.0,0.006571009289473295,1.0
music80_10_tonality,63,8.435153007507324,91.9840625,6400,6293,0.2795565935686345,0.09989057863601307,0.04931226972026747,music80_10_tonality_63,5.12380720465444e-05,0.00038382213097065687,1.0,0.0004422431520652026,1.0,0.0007886092644184828,1.0,0.005457374267280102,1.0,0.0003376126987859607,1.0
music80_10_tonality,64,8.471454620361328,90.960625,6400,6302,0.27442988585116906,0.09844850823646978,0.04796276267738387,music80_10_tonality_64,0.527071475982666,0.00033760242513380945,1.0,0.0003307173028588295,1.0,0.00032458367059007287,1.0,0.00032788587850518525,1.0,0.0004963662941008806,1.0
music80_10_tonality,65,8.461276054382324,91.5925,6400,6303,0.27243055241088243,0.10066764716235849,0.04949662195424546,music80_10_tonality_65,0.22053204476833344,0.00033168261870741844,1.0,0.00046473799739032984,1.0,0.00031440742895938456,1.0,0.0003368668840266764,1.0,0.0003280233941040933,1.0
music80_10_tonality,66,8.465100288391113,90.4571875,6400,6292,0.27206548913180023,0.0988763684039158,0.04995114208724345,music80_10_tonality_66,0.16849732398986816,0.00032667763298377395,1.0,0.0003105549549218267,1.0,0.0003142048080917448,1.0,0.00030356860952451825,1.0,0.0005059902323409915,1.0
