exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_tonality,99,6.847922325134277,147.814375,6400,6384,0.03334348377673157,0.3502349806773418,0.34407653554930223,music80_06_tonality_99,758.9044799804688,0.00029275144333951175,1.0,0.00017971864144783467,1.0,0.00016818297444842756,1.0
music80_06_tonality,100,6.810307502746582,148.73375,32000,31905,0.03210445391563048,0.3541142210950124,0.3481050574959268,music80_06_tonality_100,742.7901000976562,0.00015947487554512918,1.0,0.00015215581515803933,1.0,0.00014589821512345225,1.0
music80_06_tonality,101,6.795350551605225,149.46796875,6400,6391,0.031316884976838946,0.35758660026540734,0.3516703783435973,music80_06_tonality_101,828.6412353515625,0.00014186122280079871,1.0,0.00020670118101406842,1.0,0.00014131685020402074,1.0
music80_06_tonality,102,6.769556045532227,150.36734375,6400,6394,0.032384742606875905,0.3602211507656611,0.3543104529696955,music80_06_tonality_102,772.6983032226562,0.00012707912537734956,1.0,0.00012264873657841235,1.0,0.0001183019412565045,1.0
music80_06_tonality,103,6.7333149909973145,151.4565625,6400,6389,0.031057353560329255,0.36272199235184643,0.35733278281564984,music80_06_tonality_103,779.5405883789062,0.0001488637353759259,1.0,0.000110658336780034,1.0,0.00010656681115506217,1.0
music80_06_tonality,104,6.711432456970215,152.19921875,6400,6388,0.03012753130435727,0.3664567659844184,0.3606956797841792,music80_06_tonality_104,813.3001098632812,0.00010433792340336367,1.0,0.0001116227067541331,1.0,0.00010079902858706191,1.0
music80_06_tonality,105,6.7005414962768555,152.54046875,6400,6387,0.02920148402554504,0.36875014945504075,0.36356544354776404,music80_06_tonality_105,816.3936767578125,9.497001155978069e-05,1.0,9.822275751503184e-05,1.0,9.086015779757872e-05,1.0
music80_06_tonality,106,6.691024303436279,152.97109375,6400,6389,0.029393508236309696,0.3727295598840065,0.36729114903299986,music80_06_tonality_106,782.462646484375,8.882621477823704e-05,1.0,8.53806923259981e-05,1.0,8.377422636840492e-05,1.0
music80_06_tonality,107,6.6884765625,152.8225,6400,6392,0.02849136598733659,0.37420047386789707,0.3689980719540915,music80_06_tonality_107,810.2013549804688,8.372237789444625e-05,1.0,8.884989802027121e-05,1.0,7.488833944080397e-05,1.0
music80_06_tonality,108,6.6872968673706055,153.4303125,6400,6384,0.028214296874482486,0.3778140225057474,0.37219003188596916,music80_06_tonality_108,788.45556640625,8.919848914956674e-05,1.0,7.49747414374724e-05,1.0,7.832469418644905e-05,1.0
music80_06_tonality,109,6.686685085296631,153.01328125,6400,6392,0.028603504527541748,0.378696651283684,0.3734527124712986,music80_06_tonality_109,860.412109375,7.214955985546112e-05,1.0,6.767874583601952e-05,1.0,6.78445867379196e-05,1.0
music80_06_tonality,110,6.662763595581055,154.10309375,32000,31938,0.02759501655120443,0.38109987309140386,0.3762243661751616,music80_06_tonality_110,847.5883178710938,6.584337097592652e-05,1.0,7.51818879507482e-05,1.0,6.895991100464016e-05,1.0
music80_06_tonality,111,6.652873992919922,154.43375,6400,6394,0.026999460025908105,0.38301535650920016,0.3780710249327168,music80_06_tonality_111,850.6301879882812,6.646315159741789e-05,1.0,6.034444595570676e-05,1.0,5.733286525355652e-05,1.0
music80_06_tonality,112,6.657608509063721,154.30671875,6400,6393,0.02648962678573311,0.38390463625925647,0.378552508049059,music80_06_tonality_112,861.299560546875,6.291895260801539e-05,1.0,5.80543746764306e-05,1.0,5.8909070503432304e-05,1.0
music80_06_tonality,113,6.635751247406006,154.77921875,6400,6393,0.026832669220850924,0.3845126816301214,0.3796427641347737,music80_06_tonality_113,837.7875366210938,5.343339216778986e-05,1.0,5.3479685448110104e-05,1.0,5.364727257983759e-05,1.0
music80_06_tonality,114,6.6093525886535645,155.7653125,6400,6388,0.02548738421525198,0.38699714044796024,0.3822493318184296,music80_06_tonality_114,853.105224609375,5.222014442551881e-05,1.0,6.855545507278293e-05,1.0,5.307672108756378e-05,1.0
music80_06_tonality,115,6.594599723815918,156.67609375,6400,6388,0.025772150253022506,0.38714723871706175,0.38247938996066444,music80_06_tonality_115,886.6048583984375,7.640923286089674e-05,1.0,4.861986235482618e-05,1.0,5.163500100024976e-05,1.0
music80_06_tonality,116,6.55211067199707,157.8134375,6400,6393,0.02480676446893813,0.38858095523349745,0.3841276334928314,music80_06_tonality_116,852.9161987304688,5.290473563945852e-05,1.0,0.00011185237963218242,1.0,8.769185660639778e-05,1.0
